7399;1700;nk;Nápojové kartóny;1;21;1100 normální HV
7400;1700;p;Papír;1;13;1100 normální HV
7401;1700;sb;Barevné sklo;0,5;41;3300 GFA DUO SV
7402;1700;u;Plast;1;13;1100 normální HV
19357;1700;sc;Čiré sklo;0,5;41;3300 GFA DUO SV
19358;1700;ko;Kovy;1;61;1100 mini H SV
19882;1700;e;Elektrozařízení;1;41;2150 MEVA SV
7403;1701;nk;Nápojové kartóny;1;21;1100 normální HV
7404;1701;p;Papír;1;13;1100 normální HV
7405;1701;sb;Barevné sklo;1;41;1500 M 1,5 SV
7406;1701;u;Plast;1;13;1100 normální HV
7407;1702;sc;Čiré sklo;0,5;41;3300 GFA DUO SV
7408;1702;nk;Nápojové kartóny;1;21;1100 normální HV
7409;1702;p;Papír;1;13;1100 normální HV
7410;1702;sb;Barevné sklo;0,5;41;3300 GFA DUO SV
7411;1702;u;Plast;1;13;1100 normální HV
20246;1702;ko;Kovy;1;61;1100 mini H SV
7412;1703;nk;Nápojové kartóny;1;11;240 normální HV
7413;1703;p;Papír;1;13;1100 normální HV
7414;1703;sb;Barevné sklo;1;41;1500 M 1,5 SV
7415;1703;u;Plast;1;13;1100 normální HV
7416;1704;sc;Čiré sklo;0,5;41;3300 GFA DUO SV
7417;1704;nk;Nápojové kartóny;1;21;1100 normální HV
7418;1704;p;Papír;1;14;1100 normální HV
7419;1704;sb;Barevné sklo;0,5;41;3300 GFA DUO SV
7420;1704;u;Plast;1;14;1100 normální HV
20247;1704;ko;Kovy;1;61;1100 mini H SV
7421;1705;ko;Kovy;1;61;1100 mini H SV
7422;1705;nk;Nápojové kartóny;1;11;240 normální HV
7423;1705;p;Papír;1;12;1100 normální HV
7424;1705;sb;Barevné sklo;1;41;1500 M 1,5 SV
18938;1705;u;Plast;1;12;1100 normální HV
19883;1705;e;Elektrozařízení;1;41;2150 MEVA SV
7433;1708;nk;Nápojové kartóny;1;21;1100 normální HV
7434;1708;p;Papír;1;13;1100 normální HV
7435;1708;sb;Barevné sklo;1;41;1500 M 1,5 SV
7436;1708;u;Plast;1;13;1100 normální HV
19884;1708;e;Elektrozařízení;1;41;2150 MEVA SV
7437;1709;nk;Nápojové kartóny;1;11;240 normální HV
7438;1709;p;Papír;1;12;1100 normální HV
7439;1709;sb;Barevné sklo;1;41;1500 M 1,5 SV
7440;1709;u;Plast;1;12;1100 normální HV
7446;1711;nk;Nápojové kartóny;1;21;1100 normální HV
7447;1711;p;Papír;1;14;1100 normální HV
7448;1711;sb;Barevné sklo;1;41;1500 M 1,5 SV
7449;1711;u;Plast;1;14;1100 normální HV
7450;1712;sc;Čiré sklo;0,5;31;3300 GFA DUO SV
7451;1712;ko;Kovy;1;41;1100 mini H SV
7452;1712;nk;Nápojové kartóny;1;21;1100 normální HV
7453;1712;p;Papír;1;13;1100 normální HV
19339;1712;sb;Barevné sklo;0,5;31;3300 GFA DUO SV
19340;1712;u;Plast;1;13;1100 normální HV
7454;1713;nk;Nápojové kartóny;1;11;240 normální HV
7455;1713;p;Papír;1;13;1100 normální HV
7456;1713;sb;Barevné sklo;1;41;1500 M 1,5 SV
7457;1713;u;Plast;1;13;1100 normální HV
7458;1714;sc;Čiré sklo;0,5;41;3300 GFA DUO SV
7459;1714;nk;Nápojové kartóny;1;21;1100 normální HV
7460;1714;p;Papír;1;13;1100 normální HV
7461;1714;sb;Barevné sklo;0,5;41;3300 GFA DUO SV
7462;1714;u;Plast;1;13;1100 normální HV
19341;1714;ko;Kovy;1;61;1100 mini H SV
7463;1715;sc;Čiré sklo;0,5;41;3300 GFA DUO SV
7464;1715;ko;Kovy;1;61;1100 mini H SV
7465;1715;nk;Nápojové kartóny;1;21;1100 normální HV
7466;1715;p;Papír;1;13;1100 normální HV
7467;1715;sb;Barevné sklo;0,5;41;3300 GFA DUO SV
18939;1715;u;Plast;1;13;1100 normální HV
19885;1715;e;Elektrozařízení;1;41;2150 MEVA SV
7468;1716;nk;Nápojové kartóny;1;21;1100 normální HV
7469;1716;p;Papír;1;13;1100 normální HV
7470;1716;sb;Barevné sklo;0,5;31;3300 GFA DUO SV
7471;1716;u;Plast;1;13;1100 normální HV
19342;1716;sc;Čiré sklo;0,5;31;3300 GFA DUO SV
19343;1716;ko;Kovy;1;61;1100 mini H SV
19886;1716;e;Elektrozařízení;1;41;2150 MEVA SV
7476;1718;p;Papír;1;12;1100 normální HV
7477;1718;sb;Barevné sklo;0,5;41;3300 GFA DUO SV
7478;1718;u;Plast;1;12;1100 normální HV
19344;1718;nk;Nápojové kartóny;1;21;240 normální HV
19345;1718;sc;Čiré sklo;0,5;41;3300 GFA DUO SV
19346;1718;ko;Kovy;1;61;1100 mini H SV
19887;1718;e;Elektrozařízení;1;41;2150 MEVA SV
7479;1719;nk;Nápojové kartóny;1;21;1100 normální HV
7480;1719;p;Papír;1;13;1100 normální HV
7481;1719;sb;Barevné sklo;1;41;1500 M 1,5 SV
7482;1719;u;Plast;1;13;1100 normální HV
7483;1720;nk;Nápojové kartóny;1;21;1100 normální HV
7484;1720;p;Papír;1;13;1100 normální HV
7485;1720;sb;Barevné sklo;1;41;1500 M 1,5 SV
7486;1720;u;Plast;1;13;1100 normální HV
7487;1721;ko;Kovy;1;61;1100 mini H SV
7488;1721;nk;Nápojové kartóny;1;21;1100 normální HV
7489;1721;p;Papír;2;13;1100 normální HV
7490;1721;sb;Barevné sklo;1;21;1500 M 1,5 SV
18940;1721;u;Plast;2;13;1100 normální HV
7491;1722;nk;Nápojové kartóny;1;11;240 normální HV
7492;1722;p;Papír;1;12;1100 normální HV
7493;1722;sb;Barevné sklo;1;41;1500 M 1,5 SV
7494;1722;u;Plast;1;12;1100 normální HV
19888;1722;e;Elektrozařízení;1;41;2150 MEVA SV
7495;1723;nk;Nápojové kartóny;1;11;240 normální HV
7496;1723;p;Papír;1;13;1100 normální HV
7497;1723;sb;Barevné sklo;1;41;1500 M 1,5 SV
7498;1723;u;Plast;1;13;1100 normální HV
7499;1724;nk;Nápojové kartóny;1;11;240 normální HV
7500;1724;p;Papír;1;13;1100 normální HV
7501;1724;sb;Barevné sklo;0,5;41;3300 GFA DUO SV
7502;1724;u;Plast;1;13;1100 normální HV
19696;1724;sc;Čiré sklo;0,5;41;3300 GFA DUO SV
19697;1724;ko;Kovy;1;61;1100 mini H SV
7503;1725;sc;Čiré sklo;0,5;21;3300 GFA DUO SV
7504;1725;ko;Kovy;1;61;1100 mini H SV
7505;1725;nk;Nápojové kartóny;1;21;1100 normální HV
7506;1725;p;Papír;2;14;1100 normální HV
7507;1725;sb;Barevné sklo;0,5;21;3300 GFA DUO SV
20248;1725;u;Plast;2;14;1100 normální HV
7512;1727;sc;Čiré sklo;0,5;41;3300 GFA DUO SV
7513;1727;ko;Kovy;1;61;1100 mini H SV
7514;1727;nk;Nápojové kartóny;1;21;1100 normální HV
7515;1727;p;Papír;1;13;1100 normální HV
19347;1727;sb;Barevné sklo;0,5;41;3300 GFA DUO SV
19348;1727;u;Plast;1;13;1100 normální HV
7516;1728;sc;Čiré sklo;0,5;41;3300 GFA DUO SV
7517;1728;ko;Kovy;1;41;1100 mini H SV
7518;1728;nk;Nápojové kartóny;1;21;1100 normální HV
7519;1728;p;Papír;1;16;1100 normální HV
17149;1728;sb;Barevné sklo;0,5;41;3300 GFA DUO SV
18941;1728;u;Plast;2;14;1100 normální HV
7520;1729;sc;Čiré sklo;0,5;41;3300 GFA DUO SV
7521;1729;nk;Nápojové kartóny;1;21;1100 normální HV
7522;1729;p;Papír;1;13;1100 normální HV
7523;1729;sb;Barevné sklo;0,5;41;3300 GFA DUO SV
7524;1729;u;Plast;1;13;1100 normální HV
7525;1730;ko;Kovy;1;41;1100 mini H SV
7526;1730;nk;Nápojové kartóny;1;21;1100 normální HV
7527;1730;p;Papír;2;13;1100 normální HV
7528;1730;sb;Barevné sklo;1;41;1500 M 1,5 SV
18942;1730;u;Plast;1;14;1100 normální HV
19889;1730;e;Elektrozařízení;1;41;2150 MEVA SV
7529;1731;sc;Čiré sklo;0,5;41;3300 GFA DUO SV
7530;1731;ko;Kovy;1;61;1100 mini H SV
7531;1731;nk;Nápojové kartóny;1;11;240 normální HV
7532;1731;p;Papír;1;13;1100 normální HV
19371;1731;sb;Barevné sklo;0,5;41;3300 GFA DUO SV
19372;1731;u;Plast;1;13;1100 normální HV
7537;1733;nk;Nápojové kartóny;1;11;1100 normální HV
7538;1733;p;Papír;2;12;1100 normální HV
7539;1733;sb;Barevné sklo;1;41;1500 M 1,5 SV
7540;1733;u;Plast;2;13;1100 normální HV
7541;1734;nk;Nápojové kartóny;1;11;240 normální HV
7542;1734;p;Papír;1;14;1100 normální HV
7543;1734;sb;Barevné sklo;1;41;1500 M 1,5 SV
7544;1734;u;Plast;1;14;1100 normální HV
7545;1735;sc;Čiré sklo;0,5;41;3300 GFA DUO SV
7546;1735;ko;Kovy;1;41;1100 mini H SV
7547;1735;nk;Nápojové kartóny;1;21;1100 normální HV
7548;1735;p;Papír;2;14;1100 normální HV
19349;1735;sb;Barevné sklo;0,5;41;3300 GFA DUO SV
19350;1735;u;Plast;2;14;1100 normální HV
7549;1736;sc;Čiré sklo;0,5;31;3300 GFA DUO SV
7550;1736;nk;Nápojové kartóny;1;11;1100 normální HV
7551;1736;p;Papír;2;14;1100 normální HV
7552;1736;sb;Barevné sklo;0,5;31;3300 GFA DUO SV
17837;1736;u;Plast;2;13;1100 normální HV
7553;1737;nk;Nápojové kartóny;1;21;1100 normální HV
7554;1737;p;Papír;1;14;1100 normální HV
7555;1737;sb;Barevné sklo;1;21;1100 mini H SV
7556;1737;u;Plast;1;14;1100 normální HV
22292;1737;ko;Kovy;1;41;1100 mini H SV
7557;1738;nk;Nápojové kartóny;1;21;1100 normální HV
7558;1738;p;Papír;1;13;1100 normální HV
7559;1738;sb;Barevné sklo;1;21;1100 mini H SV
7560;1738;u;Plast;1;13;1100 normální HV
7565;1740;nk;Nápojové kartóny;1;21;1100 normální HV
7566;1740;p;Papír;1;13;1100 normální HV
7567;1740;sb;Barevné sklo;1;41;1100 mini H SV
7568;1740;u;Plast;1;13;1100 normální HV
17150;4369;sc;Čiré sklo;0,5;41;3300 GFA DUO SV
17151;4369;nk;Nápojové kartóny;1;21;1100 normální HV
17152;4369;p;Papír;1;13;1100 normální HV
17153;4369;sb;Barevné sklo;0,5;41;3300 GFA DUO SV
17154;4369;u;Plast;1;13;1100 normální HV
17155;4370;sc;Čiré sklo;0,5;41;3300 GFA DUO SV
17156;4370;nk;Nápojové kartóny;1;21;1100 normální HV
17157;4370;p;Papír;1;14;1100 normální HV
17158;4370;sb;Barevné sklo;0,5;41;3300 GFA DUO SV
17159;4370;u;Plast;1;14;1100 normální HV
17160;4371;sc;Čiré sklo;0,5;21;3300 GFA DUO SV
17161;4371;nk;Nápojové kartóny;1;21;1100 normální HV
17162;4371;p;Papír;2;13;1100 normální HV
17163;4371;sb;Barevné sklo;0,5;21;3300 GFA DUO SV
17164;4371;u;Plast;2;13;1100 normální HV
22220;4371;e;Elektrozařízení;1;41;2150 MEVA SV
17317;4403;sc;Čiré sklo;0,5;21;3300 GFA DUO SV
17318;4403;ko;Kovy;1;41;1100 mini H SV
17319;4403;nk;Nápojové kartóny;1;21;1100 normální HV
17320;4403;p;Papír;2;13;1100 normální HV
17321;4403;sb;Barevné sklo;0,5;21;3300 GFA DUO SV
18932;4403;u;Plast;2;13;1100 normální HV
19867;4403;e;Elektrozařízení;1;41;2150 MEVA SV
17322;4404;nk;Nápojové kartóny;1;21;1100 normální HV
17323;4404;p;Papír;2;14;1100 normální HV
17324;4404;sb;Barevné sklo;0,5;31;3300 GFA DUO SV
17325;4404;u;Plast;2;13;1100 normální HV
19323;4404;sc;Čiré sklo;0,5;31;3300 GFA DUO SV
19324;4404;ko;Kovy;1;61;1100 mini H SV
20155;4404;e;Elektrozařízení;1;41;2150 MEVA SV
17326;4405;sc;Čiré sklo;0,5;31;3300 GFA DUO SV
17327;4405;nk;Nápojové kartóny;1;21;1100 normální HV
17328;4405;p;Papír;1;13;1100 normální HV
17329;4405;sb;Barevné sklo;0,5;31;3300 GFA DUO SV
17330;4405;u;Plast;1;13;1100 normální HV
17331;4406;sc;Čiré sklo;0,5;41;3300 GFA DUO SV
17332;4406;nk;Nápojové kartóny;1;21;1100 normální HV
17333;4406;p;Papír;1;13;1100 normální HV
17334;4406;sb;Barevné sklo;0,5;41;3300 GFA DUO SV
17335;4406;u;Plast;1;13;1100 normální HV
17467;4425;sc;Čiré sklo;0,5;41;3300 GFA DUO SV
17468;4425;nk;Nápojové kartóny;1;21;1100 normální HV
17469;4425;p;Papír;1;15;1100 normální HV
17470;4425;sb;Barevné sklo;0,5;41;3300 GFA DUO SV
17493;4425;u;Plast;1;15;1100 normální HV
17471;4426;sc;Čiré sklo;0,5;41;3300 GFA DUO SV
17472;4426;nk;Nápojové kartóny;1;21;1100 normální HV
17473;4426;p;Papír;1;13;1100 normální HV
17474;4426;sb;Barevné sklo;0,5;41;3300 GFA DUO SV
17494;4426;u;Plast;1;13;1100 normální HV
17475;4427;sc;Čiré sklo;0,5;41;3300 GFA DUO SV
17476;4427;nk;Nápojové kartóny;1;21;1100 normální HV
17477;4427;p;Papír;1;13;1100 normální HV
17478;4427;sb;Barevné sklo;0,5;41;3300 GFA DUO SV
17495;4427;u;Plast;1;13;1100 normální HV
17697;4471;sc;Čiré sklo;0,5;21;3300 GFA DUO SV
17698;4471;nk;Nápojové kartóny;1;21;1100 normální HV
17699;4471;p;Papír;2;14;1100 normální HV
17700;4471;sb;Barevné sklo;0,5;21;3300 GFA DUO SV
17701;4471;u;Plast;2;13;1100 normální HV
17776;4488;sc;Čiré sklo;0,5;41;3300 GFA DUO SV
17777;4488;nk;Nápojové kartóny;1;21;1100 normální HV
17778;4488;p;Papír;1;14;1100 normální HV
17779;4488;sb;Barevné sklo;0,5;41;3300 GFA DUO SV
17780;4488;u;Plast;1;14;1100 normální HV
17877;4509;sc;Čiré sklo;0,5;41;3300 GFA DUO SV
17878;4509;nk;Nápojové kartóny;1;21;1100 normální HV
17879;4509;p;Papír;1;13;1100 normální HV
17880;4509;sb;Barevné sklo;0,5;41;3300 GFA DUO SV
17881;4509;u;Plast;1;13;1100 normální HV
18070;4546;sc;Čiré sklo;0,5;41;3300 GFA DUO SV
18071;4546;nk;Nápojové kartóny;1;21;1100 normální HV
18072;4546;p;Papír;1;13;1100 normální HV
18073;4546;sb;Barevné sklo;0,5;41;3300 GFA DUO SV
18074;4546;u;Plast;1;13;1100 normální HV
18161;4564;p;Papír;2;12;1100 normální HV
18162;4564;u;Plast;1;13;1100 normální HV
18163;4564;nk;Nápojové kartóny;1;11;240 normální HV
18164;4564;sb;Barevné sklo;0,5;31;3300 GFA DUO SV
18165;4564;sc;Čiré sklo;0,5;31;3300 GFA DUO SV
18463;4628;p;Papír;1;15;1100 normální HV
18464;4628;u;Plast;1;15;1100 normální HV
18465;4628;nk;Nápojové kartóny;1;21;1100 normální HV
18466;4628;sb;Barevné sklo;0,5;21;3300 GFA DUO SV
18467;4628;sc;Čiré sklo;0,5;21;3300 GFA DUO SV
19153;4774;nk;Nápojové kartóny;1;21;1100 normální HV
19154;4774;p;Papír;1;13;1100 normální HV
19155;4774;sb;Barevné sklo;0,5;31;3300 GFA DUO SV
19156;4774;u;Plast;1;13;1100 normální HV
20848;4774;sc;Čiré sklo;0,5;31;3300 GFA DUO SV
19258;4786;p;Papír;1;13;1100 normální HV
19259;4786;u;Plast;1;13;1100 normální HV
19260;4786;nk;Nápojové kartóny;1;21;1100 normální HV
19261;4786;sb;Barevné sklo;0,5;41;3300 GFA DUO SV
19262;4786;sc;Čiré sklo;0,5;41;3300 GFA DUO SV
19865;4786;e;Elektrozařízení;1;41;2150 MEVA SV
21760;4786;ko;Kovy;1;41;1100 mini H SV
20505;4949;p;Papír;2;13;1100 normální HV
20506;4949;u;Plast;2;13;1100 normální HV
20507;4949;nk;Nápojové kartóny;1;21;1100 normální HV
20508;4949;sb;Barevné sklo;0,5;31;3300 GFA DUO SV
20509;4949;sc;Čiré sklo;0,5;31;3300 GFA DUO SV
20510;4949;ko;Kovy;1;61;1100 mini H SV
20796;5005;p;Papír;1;13;1100 normální HV
20797;5005;u;Plast;1;13;1100 normální HV
20798;5005;nk;Nápojové kartóny;1;21;1100 normální HV
20799;5005;sb;Barevné sklo;0,5;41;3300 GFA DUO SV
20800;5005;sc;Čiré sklo;0,5;41;3300 GFA DUO SV
20801;5005;ko;Kovy;1;61;1100 mini H SV
21630;5198;p;Papír;1;13;1100 normální HV
21631;5198;u;Plast;1;13;1100 normální HV
21632;5198;nk;Nápojové kartóny;1;21;1100 normální HV
21633;5198;sb;Barevné sklo;0,5;31;3300 GFA DUO SV
21634;5198;sc;Čiré sklo;0,5;31;3300 GFA DUO SV
21635;5199;p;Papír;1;13;1100 normální HV
21636;5199;u;Plast;1;13;1100 normální HV
21637;5199;nk;Nápojové kartóny;1;11;1100 normální HV
21638;5199;sc;Čiré sklo;0,5;31;3300 GFA DUO SV
21639;5199;sb;Barevné sklo;0,5;31;3300 GFA DUO SV
21640;5200;p;Papír;1;13;1100 normální HV
21641;5200;u;Plast;1;13;1100 normální HV
21642;5200;nk;Nápojové kartóny;1;21;1100 normální HV
21643;5200;sb;Barevné sklo;0,5;31;3300 GFA DUO SV
21644;5200;sc;Čiré sklo;0,5;31;3300 GFA DUO SV
22145;5277;p;Papír;2;13;1100 normální HV
22146;5277;u;Plast;2;13;1100 normální HV
22147;5277;sb;Barevné sklo;0,5;21;3300 GFA DUO SV
22148;5277;sc;Čiré sklo;0,5;21;3300 GFA DUO SV
22149;5277;nk;Nápojové kartóny;1;21;1100 normální HV
22150;5277;ko;Kovy;1;41;1100 mini H SV
17888;4511;p;Papír;1;11;3000 Podzemní SV
17889;4511;u;Plast;1;11;3000 Podzemní SV
17890;4511;nk;Nápojové kartóny;1;31;3000 Podzemní SV
17891;4511;sc;Čiré sklo;0,5;31;3000 Podzemní SV
17892;4511;sb;Barevné sklo;0,5;31;3000 Podzemní SV
18075;4547;p;Papír;1;12;3000 Podzemní SV
18076;4547;u;Plast;1;12;3000 Podzemní SV
18077;4547;nk;Nápojové kartóny;1;21;3000 Podzemní SV
18078;4547;sb;Barevné sklo;0,5;31;3000 Podzemní SV
18079;4547;sc;Čiré sklo;0,5;31;3000 Podzemní SV
18166;4565;p;Papír;1;12;3000 Podzemní SV
18167;4565;u;Plast;1;13;3000 Podzemní SV
18168;4565;nk;Nápojové kartóny;1;21;3000 Podzemní SV
18169;4565;sb;Barevné sklo;0,5;31;3000 Podzemní SV
18170;4565;sc;Čiré sklo;0,5;31;3000 Podzemní SV
18171;4566;sc;Čiré sklo;0,5;31;3000 Podzemní SV
18172;4566;ko;Kovy;1;41;1100 mini H SV
18173;4566;nk;Nápojové kartóny;1;21;3000 Podzemní SV
18174;4566;p;Papír;1;12;3000 Podzemní SV
18175;4566;sb;Barevné sklo;0,5;31;3000 Podzemní SV
18943;4566;u;Plast;1;12;3000 Podzemní SV
19890;4566;e;Elektrozařízení;1;41;2150 MEVA SV
18176;4567;p;Papír;1;12;3000 Podzemní SV
18177;4567;u;Plast;1;12;3000 Podzemní SV
18178;4567;nk;Nápojové kartóny;1;21;3000 Podzemní SV
18179;4567;sb;Barevné sklo;0,5;31;3000 Podzemní SV
18180;4567;sc;Čiré sklo;0,5;31;3000 Podzemní SV
18181;4568;p;Papír;1;12;3000 Podzemní SV
18182;4568;u;Plast;1;12;3000 Podzemní SV
18183;4568;nk;Nápojové kartóny;1;21;3000 Podzemní SV
18184;4568;sb;Barevné sklo;0,5;31;3000 Podzemní SV
18185;4568;sc;Čiré sklo;0,5;31;3000 Podzemní SV
18186;4569;p;Papír;1;12;3000 Podzemní SV
18187;4569;u;Plast;1;13;3000 Podzemní SV
18188;4569;nk;Nápojové kartóny;1;21;3000 Podzemní SV
18189;4569;sb;Barevné sklo;0,5;31;3000 Podzemní SV
18190;4569;sc;Čiré sklo;0,5;31;3000 Podzemní SV
18191;4570;p;Papír;1;12;3000 Podzemní SV
18192;4570;u;Plast;1;13;3000 Podzemní SV
18193;4570;nk;Nápojové kartóny;1;21;3000 Podzemní SV
18194;4570;sb;Barevné sklo;0,5;31;3000 Podzemní SV
18195;4570;sc;Čiré sklo;0,5;31;3000 Podzemní SV
18201;4572;p;Papír;1;12;3000 Podzemní SV
18202;4572;u;Plast;1;12;3000 Podzemní SV
18203;4572;nk;Nápojové kartóny;1;21;3000 Podzemní SV
18204;4572;sb;Barevné sklo;0,5;31;3000 Podzemní SV
18205;4572;sc;Čiré sklo;0,5;31;3000 Podzemní SV
18215;4575;p;Papír;1;12;3000 Podzemní SV
18216;4575;u;Plast;1;12;3000 Podzemní SV
18217;4575;nk;Nápojové kartóny;1;21;3000 Podzemní SV
18218;4575;sb;Barevné sklo;0,5;31;3000 Podzemní SV
18219;4575;sc;Čiré sklo;0,5;31;3000 Podzemní SV
18391;4611;p;Papír;1;12;3000 Podzemní SV
18392;4611;u;Plast;1;13;3000 Podzemní SV
18393;4611;nk;Nápojové kartóny;1;31;3000 Podzemní SV
18394;4611;sb;Barevné sklo;0,5;31;3000 Podzemní SV
18395;4611;sc;Čiré sklo;0,5;31;3000 Podzemní SV
18396;4612;p;Papír;1;12;3000 Podzemní SV
18397;4612;u;Plast;1;12;3000 Podzemní SV
18398;4612;nk;Nápojové kartóny;1;31;3000 Podzemní SV
18399;4612;sb;Barevné sklo;0,5;31;3000 Podzemní SV
18400;4612;sc;Čiré sklo;0,5;31;3000 Podzemní SV
19396;4803;p;Papír;1;12;3000 Podzemní SV
19397;4803;u;Plast;1;12;3000 Podzemní SV
19398;4803;nk;Nápojové kartóny;1;31;3000 Podzemní SV
19399;4803;sb;Barevné sklo;0,5;31;3000 Podzemní SV
19400;4803;sc;Čiré sklo;0,5;31;3000 Podzemní SV
20403;4927;p;Papír;1;12;3000 Podzemní SV
20404;4927;u;Plast;1;12;3000 Podzemní SV
20405;4927;nk;Nápojové kartóny;1;31;3000 Podzemní SV
20406;4927;sb;Barevné sklo;0,5;31;3000 Podzemní SV
20407;4927;sc;Čiré sklo;0,5;31;3000 Podzemní SV
